236.7482	49.9500	-80.0000
236.7500	49.9485	-80.0000
236.8000	49.9051	-80.0000
236.8058	49.9000	-80.0000
236.8500	49.8606	-80.0000
236.8617	49.8500	-80.0000
236.9000	49.8152	-80.0000
236.9165	49.8000	-80.0000
236.9500	49.7690	-80.0000
236.9702	49.7500	-80.0000
237.0000	49.7221	-80.0000
237.0232	49.7000	-80.0000
237.0500	49.6746	-80.0000
237.0757	49.6500	-80.0000
237.1000	49.6267	-80.0000
237.1278	49.6000	-80.0000
237.1500	49.5786	-80.0000
237.1798	49.5500	-80.0000
237.2000	49.5306	-80.0000
237.2320	49.5000	-80.0000
237.2500	49.4828	-80.0000
237.2846	49.4500	-80.0000
237.3000	49.4354	-80.0000
237.3377	49.4000	-80.0000
237.3500	49.3884	-80.0000
237.3912	49.3500	-80.0000
237.4000	49.3417	-80.0000
237.4449	49.3000	-80.0000
237.4500	49.2952	-80.0000
237.4983	49.2500	-80.0000
237.5000	49.2483	-80.0000
237.5500	49.2005	-80.0000
237.5506	49.2000	-80.0000
237.6000	49.1511	-80.0000
237.6011	49.1500	-80.0000
237.6494	49.1000	-80.0000
237.6500	49.0993	-80.0000
237.6951	49.0500	-80.0000
237.7000	49.0444	-80.0000
237.7383	49.0000	-80.0000
237.7500	48.9860	-80.0000
237.7795	48.9500	-80.0000
237.8000	48.9244	-80.0000
237.8192	48.9000	-80.0000
237.8500	48.8604	-80.0000
237.8580	48.8500	-80.0000
237.8964	48.8000	-80.0000
237.9000	48.7953	-80.0000
237.9347	48.7500	-80.0000
237.9500	48.7305	-80.0000
237.9738	48.7000	-80.0000
238.0000	48.6674	-80.0000
238.0138	48.6500	-80.0000
238.0500	48.6059	-80.0000
238.0548	48.6000	-80.0000
238.0962	48.5500	-80.0000
238.1000	48.5455	-80.0000
238.1375	48.5000	-80.0000
238.1500	48.4849	-80.0000
238.1781	48.4500	-80.0000
238.2000	48.4226	-80.0000
238.2174	48.4000	-80.0000
238.2500	48.3567	-80.0000
238.2548	48.3500	-80.0000
238.2892	48.3000	-80.0000
238.3000	48.2835	-80.0000
238.3208	48.2500	-80.0000
238.3498	48.2000	-80.0000
238.3500	48.1996	-80.0000
238.3749	48.1500	-80.0000
238.3979	48.1000	-80.0000
238.4000	48.0947	-80.0000
238.4173	48.0500	-80.0000
238.4344	48.0000	-80.0000
238.4493	47.9500	-80.0000
238.4500	47.9473	-80.0000
238.4613	47.9000	-80.0000
238.4712	47.8500	-80.0000
238.4792	47.8000	-80.0000
238.4852	47.7500	-80.0000
238.4892	47.7000	-80.0000
238.4915	47.6500	-80.0000
238.4918	47.6000	-80.0000
238.4904	47.5500	-80.0000
238.4873	47.5000	-80.0000
238.4826	47.4500	-80.0000
238.4765	47.4000	-80.0000
238.4691	47.3500	-80.0000
238.4607	47.3000	-80.0000
238.4516	47.2500	-80.0000
238.4500	47.2419	-80.0000
238.4413	47.2000	-80.0000
238.4306	47.1500	-80.0000
238.4199	47.1000	-80.0000
238.4092	47.0500	-80.0000
238.4000	47.0059	-80.0000
238.3987	47.0000	-80.0000
238.3877	46.9500	-80.0000
238.3769	46.9000	-80.0000
238.3664	46.8500	-80.0000
238.3561	46.8000	-80.0000
238.3500	46.7711	-80.0000
238.3453	46.7500	-80.0000
238.3338	46.7000	-80.0000
238.3219	46.6500	-80.0000
238.3095	46.6000	-80.0000
238.3000	46.5634	-80.0000
238.2963	46.5500	-80.0000
238.2813	46.5000	-80.0000
238.2656	46.4500	-80.0000
238.2500	46.4027	-80.0000
238.2490	46.4000	-80.0000
238.2303	46.3500	-80.0000
238.2109	46.3000	-80.0000
238.2000	46.2725	-80.0000
238.1905	46.2500	-80.0000
238.1691	46.2000	-80.0000
238.1500	46.1546	-80.0000
238.1480	46.1500	-80.0000
238.1263	46.1000	-80.0000
238.1060	46.0500	-80.0000
238.1000	46.0340	-80.0000
238.0868	46.0000	-80.0000
238.0694	45.9500	-80.0000
238.0543	45.9000	-80.0000
238.0500	45.8832	-80.0000
238.0414	45.8500	-80.0000
238.0309	45.8000	-80.0000
238.0227	45.7500	-80.0000
238.0166	45.7000	-80.0000
238.0121	45.6500	-80.0000
238.0091	45.6000	-80.0000
238.0072	45.5500	-80.0000
238.0059	45.5000	-80.0000
238.0050	45.4500	-80.0000
238.0041	45.4000	-80.0000
238.0030	45.3500	-80.0000
238.0017	45.3000	-80.0000
238.0000	45.2534	-80.0000
237.9999	45.2500	-80.0000
237.9976	45.2000	-80.0000
237.9948	45.1500	-80.0000
237.9916	45.1000	-80.0000
237.9881	45.0500	-80.0000
237.9844	45.0000	-80.0000
237.9806	44.9500	-80.0000
237.9767	44.9000	-80.0000
237.9728	44.8500	-80.0000
237.9690	44.8000	-80.0000
237.9653	44.7500	-80.0000
237.9616	44.7000	-80.0000
237.9579	44.6500	-80.0000
237.9542	44.6000	-80.0000
237.9504	44.5500	-80.0000
237.9500	44.5445	-80.0000
237.9462	44.5000	-80.0000
237.9418	44.4500	-80.0000
237.9370	44.4000	-80.0000
237.9318	44.3500	-80.0000
237.9260	44.3000	-80.0000
237.9198	44.2500	-80.0000
237.9130	44.2000	-80.0000
237.9055	44.1500	-80.0000
237.9000	44.1154	-80.0000
237.8973	44.1000	-80.0000
237.8882	44.0500	-80.0000
237.8785	44.0000	-80.0000
237.8683	43.9500	-80.0000
237.8576	43.9000	-80.0000
237.8500	43.8657	-80.0000
237.8463	43.8500	-80.0000
237.8342	43.8000	-80.0000
237.8216	43.7500	-80.0000
237.8084	43.7000	-80.0000
237.8000	43.6692	-80.0000
237.7945	43.6500	-80.0000
237.7793	43.6000	-80.0000
237.7632	43.5500	-80.0000
237.7500	43.5111	-80.0000
237.7460	43.5000	-80.0000
237.7269	43.4500	-80.0000
237.7065	43.4000	-80.0000
237.7000	43.3850	-80.0000
237.6839	43.3500	-80.0000
237.6594	43.3000	-80.0000
237.6500	43.2820	-80.0000
237.6325	43.2500	-80.0000
237.6035	43.2000	-80.0000
237.6000	43.1942	-80.0000
237.5721	43.1500	-80.0000
237.5500	43.1163	-80.0000
237.5390	43.1000	-80.0000
237.5044	43.0500	-80.0000
237.5000	43.0437	-80.0000
237.4691	43.0000	-80.0000
237.4500	42.9729	-80.0000
237.4339	42.9500	-80.0000
237.4000	42.9010	-80.0000
237.3993	42.9000	-80.0000
237.3666	42.8500	-80.0000
237.3500	42.8234	-80.0000
237.3358	42.8000	-80.0000
237.3074	42.7500	-80.0000
237.3000	42.7358	-80.0000
237.2820	42.7000	-80.0000
237.2591	42.6500	-80.0000
237.2500	42.6275	-80.0000
237.2393	42.6000	-80.0000
237.2225	42.5500	-80.0000
237.2082	42.5000	-80.0000
237.2000	42.4647	-80.0000
237.1967	42.4500	-80.0000
237.1882	42.4000	-80.0000
237.1821	42.3500	-80.0000
237.1786	42.3000	-80.0000
237.1774	42.2500	-80.0000
237.1786	42.2000	-80.0000
237.1822	42.1500	-80.0000
237.1882	42.1000	-80.0000
237.1965	42.0500	-80.0000
237.2000	42.0333	-80.0000
237.2075	42.0000	-80.0000
237.2210	41.9500	-80.0000
237.2370	41.9000	-80.0000
237.2500	41.8644	-80.0000
237.2555	41.8500	-80.0000
237.2770	41.8000	-80.0000
237.3000	41.7515	-80.0000
237.3007	41.7500	-80.0000
237.3274	41.7000	-80.0000
237.3500	41.6603	-80.0000
237.3560	41.6500	-80.0000
237.3867	41.6000	-80.0000
237.4000	41.5791	-80.0000
237.4188	41.5500	-80.0000
237.4500	41.5026	-80.0000
237.4517	41.5000	-80.0000
237.4852	41.4500	-80.0000
237.5000	41.4280	-80.0000
237.5185	41.4000	-80.0000
237.5500	41.3522	-80.0000
237.5514	41.3500	-80.0000
237.5833	41.3000	-80.0000
237.6000	41.2737	-80.0000
237.6143	41.2500	-80.0000
237.6443	41.2000	-80.0000
237.6500	41.1905	-80.0000
237.6729	41.1500	-80.0000
237.7000	41.1015	-80.0000
237.7008	41.1000	-80.0000
237.7268	41.0500	-80.0000
237.7500	41.0048	-80.0000
237.7523	41.0000	-80.0000
237.7758	40.9500	-80.0000
237.7989	40.9000	-80.0000
237.8000	40.8975	-80.0000
237.8197	40.8500	-80.0000
237.8397	40.8000	-80.0000
237.8500	40.7729	-80.0000
237.8581	40.7500	-80.0000
237.8748	40.7000	-80.0000
237.8905	40.6500	-80.0000
237.9000	40.6176	-80.0000
237.9048	40.6000	-80.0000
237.9172	40.5500	-80.0000
237.9285	40.5000	-80.0000
237.9389	40.4500	-80.0000
237.9482	40.4000	-80.0000
237.9500	40.3888	-80.0000
237.9559	40.3500	-80.0000
237.9624	40.3000	-80.0000
237.9680	40.2500	-80.0000
237.9725	40.2000	-80.0000
237.9758	40.1500	-80.0000
237.9780	40.1000	-80.0000
237.9788	40.0500	-80.0000
237.9781	40.0000	-80.0000
237.9760	39.9500	-80.0000
237.9721	39.9000	-80.0000
237.9667	39.8500	-80.0000
237.9595	39.8000	-80.0000
237.9508	39.7500	-80.0000
237.9500	39.7459	-80.0000
237.9397	39.7000	-80.0000
237.9271	39.6500	-80.0000
237.9134	39.6000	-80.0000
237.9000	39.5543	-80.0000
237.8986	39.5500	-80.0000
237.8817	39.5000	-80.0000
237.8644	39.4500	-80.0000
